client_id,district_id,address_1,address_2,city,state,zipcode
C00001758,35,9887 Wild Rose Lane,,Sioux Falls,SD,45667
C00001759,63,84 Hall St.,,Norwalk,CT,47740
C00001760,77,2 Plumb Branch Court,,Syracuse,NY,13211
C00001761,45,971 Victoria Court,,Cheyenne,WY,48283
C00001762,61,9502 Cherry Street,,Fall River,MA,2723
C00001763,46,2 Big Rock Cove St.,,San Diego,CA,43557
C00001764,66,9873 Halifax Lane,,Warwick,RI,45056
C00001765,9,7688 Pleasant Court,,Boston,MA,2206
C00001768,29,9 James Drive,,Newark,NJ,41043
C00001769,12,9660 Hillside St.,,Portland,OR,41042
C00001770,12,9694 West San Juan Dr.,,Portland,OR,47077
C00001771,54,9681 West Beech Lane,,Houston,TX,44723
C00001772,73,7381 W. Cleveland St.,,New Britain,CT,47768
C00001774,32,25 Fieldstone Court,Unit 1A,Birmingham,AL,43327
C00001775,73,964 Iroquois Ave.,,New Britain,CT,43835
C00001776,30,44 Willow Drive,,Boise,ID,46199
C00001777,69,9796 53rd Street,,Lawrence,MA,1843
C00001778,69,7910 Young Ave.,,Lawrence,MA,1843
C00001779,37,10 Squaw Creek Dr.,,Jackson,MS,49329
C00001780,54,659 Harvard Ave.,,Houston,TX,45783
C00001781,67,3 Shirley Dr.,,Danbury,CT,47472
C00001782,19,7588 West Primrose Avenue,,Atlanta,GA,42846
C00001783,1,39 SE. Paris Hill Ave.,,New York City,NY,10029
C00001784,2,9415 Glendale Drive,,Jacksonville,FL,47585
C00001785,39,856 Sheffield Street,,Charleston,SC,43875
C00001786,63,179 Hudson Dr.,,Norwalk,CT,49361
C00001787,63,337 Charles Ave.,,Norwalk,CT,48513
C00001788,1,7136 North County Lane,,New York City,NY,10090
C00001789,61,117 N. Grove Drive,,Fall River,MA,2723
C00001790,1,7824 Arch Ave.,Unit 8,New York City,NY,10006
C00001791,5,44 La Sierra Ave.,,Indianapolis,IN,41184
C00001792,54,332 Bay Meadows Street,,Houston,TX,40217
C00001793,41,426 Jackson St.,,Manchester,NH,49632
C00001794,54,16 St Margarets St.,,Houston,TX,45982
C00001795,38,9301 Grove Ave.,,Bridgeport,CT,46742
C00001796,10,7146 Shirley Street,,Detroit,MI,49635
C00001797,10,9970 Kirkland Street,,Detroit,MI,46386
C00001798,70,345 Golf Street,,Los Angeles,CA,47954
C00001799,36,9665 Carson St.,Unit 79,Providence,RI,42428
C00001800,63,8411 Grand Avenue,,Norwalk,CT,48920
C00001801,66,7 Tarkiln Hill Dr.,,Warwick,RI,41340
C00001802,66,42 Sage Street,,Warwick,RI,45794
C00001803,25,417 Lantern Street,,Wichita,KS,46517
C00001806,5,731 East Cedar St.,,Indianapolis,IN,48915
C00001807,47,8675 Smith St.,,Charleston,WV,44558
C00001808,47,7256 Birchwood Street,,Charleston,WV,42670
C00001809,24,738 University Dr.,,New Orleans,LA,48226
C00001810,41,7355 Nut Swamp Road,,Manchester,NH,47064
C00001811,1,7303 Albany Dr.,,New York City,NY,10035
C00001812,36,2 SE. Birchwood Street,,Providence,RI,47388
C00001813,36,590 South High Point St.,,Providence,RI,49155
C00001814,57,9672 Orchard St.,,New Bedford,MA,2742
C00001815,16,10 East Birch Hill Road,,Baltimore,MD,46106
C00001816,62,7224 North Evergreen Street,,Nashua,NH,48544
C00001817,47,8650 Sage Rd.,,Charleston,WV,46822
C00001818,47,8611 Amherst Ave.,,Charleston,WV,41027
C00001819,43,971 Hudson Dr.,,Wilmington,DE,48309
C00001820,50,601 Bohemia Street,,Buffalo,NY,14280
C00001821,1,72 Cedarwood Lane,,New York City,NY,10177
C00001822,71,601 NE. Windfall St.,,Somerville,MA,2145
C00001823,1,802 Laurel Ave.,,New York City,NY,10155
C00001824,69,213 Market Ave.,,Lawrence,MA,1843
C00001825,51,503 Linda St.,,Springfield,MA,1115
C00001826,13,294 Atlantic Street,,Oklahoma City,OK,45197
C00001827,13,8726 South Cedar Street,,Oklahoma City,OK,41231
C00001828,69,909 Old York St.,,Lawrence,MA,1843
C00001829,51,8907 Carson St.,,Springfield,MA,1118
C00001830,33,678 Halifax Road,,Salt Lake City,UT,45686
C00001831,51,8912 Green Lake Rd.,,Springfield,MA,1119
C00001832,1,9812 Meadow Drive,,New York City,NY,10151
C00001833,30,842 Theatre Street,,Boise,ID,44467
C00001834,7,488 Griffin Ave.,,Denver,CO,44290
C00001835,7,360 South Dr.,,Denver,CO,46539
C00001836,36,5 Summit Street,,Providence,RI,48474
C00001837,67,675 Plymouth Court,Unit 5,Danbury,CT,44183
C00001838,67,750 York Ave.,,Danbury,CT,42132
C00001839,5,57 N. Ohio Ave.,,Indianapolis,IN,47035
C00001840,5,9771 W. Wild Horse Drive,,Indianapolis,IN,44284
C00001841,67,9500 E. Shub Farm Drive,,Danbury,CT,49229
C00001842,9,200 Hillcrest Rd.,,Boston,MA,2110
C00001843,48,34 William Ave.,,Worcester,MA,1610
C00001844,74,7570 Greenrose Street,,Chicago,IL,41375
C00001845,74,85 Pheasant St.,,Chicago,IL,49933
C00001846,48,24 South Harvard Ave.,,Worcester,MA,1654
C00001847,52,76 Country St.,,New Haven,CT,42956
C00001848,6,40 Linden Ave.,,Seattle,WA,44378
C00001849,57,337 Hill Field Dr.,,New Bedford,MA,2742
C00001850,52,8545 Lilac Avenue,,New Haven,CT,48259
C00001851,31,7593 Philmont Ave.,,Des Moines,IA,48830
C00001852,50,7863 Hudson Ave.,,Buffalo,NY,14215
C00001853,1,7486 Sierra Drive,,New York City,NY,10026
C00001854,70,7403 E. Ketch Harbour Lane,,Los Angeles,CA,40742
C00001856,54,58 Plumb Branch Road,,Houston,TX,48550
C00001857,54,7271 Pawnee Drive,,Houston,TX,42582
C00001860,1,191 Cemetery Dr.,,New York City,NY,10010
C00001861,29,686 Water Street,,Newark,NJ,45876
C00001862,50,7235 Albany Ave.,,Buffalo,NY,14272
C00001863,54,82 Mechanic St.,,Houston,TX,43506
C00001864,22,8468 St Margarets St.,,Virginia Beach,VA,48630
C00001865,22,42 Peg Shop Street,,Virginia Beach,VA,44907
C00001866,64,9025 East Bank St.,,Phoenix,AZ,40109
C00001867,1,845 Edgewater Ave.,,New York City,NY,10104
C00001868,60,99 West Gainsway St.,,Lynn,MA,1904
C00001869,1,472 Mill Pond Street,,New York City,NY,10037
C00001870,1,30 Willow Road,,New York City,NY,10170
C00001871,1,410 NW. Amherst St.,,New York City,NY,10176
C00001872,52,9 Pleasant St.,,New Haven,CT,43627
C00001873,52,7308 Roosevelt Street,,New Haven,CT,43851
C00001874,1,8834 Berkshire St.,,New York City,NY,10005
C00001875,15,41 Fairground Lane,,Louisville,KY,48133
C00001876,1,536 Columbia St.,,New York City,NY,10060
C00001877,47,89 South Cedar Swamp Ave.,,Charleston,WV,41565
C00001878,47,756 Miles St.,,Charleston,WV,42064
C00001879,21,626 Pulaski Ave.,,Omaha,NE,48616
C00001880,1,7886 Belmont Dr.,,New York City,NY,10028
C00001881,72,143 Johnson Rd.,,Philadelphia,PA,43833
C00001882,72,7950 Talbot Drive,,Philadelphia,PA,45204
C00001883,18,990 Golf St.,,Albuquerque,NM,40735
C00001884,59,8086 Arcadia St.,,Quincy,MA,2269
C00001885,47,409 Homewood Rd.,,Charleston,WV,42726
C00001886,34,7707 Gainsway Dr.,,Little Rock,AR,48552
C00001887,54,40 Bishop Drive,,Houston,TX,45910
C00001888,66,5 Parker St.,,Warwick,RI,49709
C00001889,32,9383 N. Arch Street,,Birmingham,AL,47177
C00001890,14,964 Marshall Lane,,Las Vegas,NV,49280
C00001891,62,50 Whitemarsh Avenue,,Nashua,NH,40262
C00001892,66,173 Bayport Lane,,Warwick,RI,45319
C00001893,66,657 Helen Rd.,,Warwick,RI,49529
C00001894,1,7689 Princess St.,,New York City,NY,10013
C00001895,47,8738 Center Ave.,,Charleston,WV,42465
C00001896,48,37 Ryan Drive,,Worcester,MA,1655
C00001897,36,10 Marvon Lane,,Providence,RI,46244
C00001898,73,883 NE. Orange Ave.,,New Britain,CT,42448
C00001899,10,7591 Lyme St.,,Detroit,MI,47768
C00001900,23,367 Briarwood St.,,Minneapolis,MN,45893
C00001901,23,708 Smoky Hollow Lane,,Minneapolis,MN,47351
C00001903,1,7239 East Garden Street,,New York City,NY,10090
C00001904,66,75 NW. Bridge Street,,Warwick,RI,41501
C00001905,72,9823 Bald Hill Street,,Philadelphia,PA,40329
C00001906,63,53 Carson Lane,,Norwalk,CT,43674
C00001907,75,8943 W. Vine Road,,Rochester,NY,14618
C00001908,33,8498 College Road,,Salt Lake City,UT,40542
C00001909,35,96 Swanson Dr.,,Sioux Falls,SD,48891
C00001910,67,762 NW. Lincoln St.,,Danbury,CT,49053
C00001911,48,62 West Tanglewood Drive,,Worcester,MA,1610
C00001912,57,659 Middle River St.,,New Bedford,MA,2742
C00001913,69,855 Race Street,,Lawrence,MA,1843
C00001914,39,9 N. West Dr.,,Charleston,SC,47361
C00001915,39,9831 W. Corona Dr.,,Charleston,SC,41416
C00001916,28,8387 Lafayette Dr.,,Anchorage,AK,43647
C00001917,69,94 Chestnut Ave.,,Lawrence,MA,1843
C00001919,30,763 West Brandywine Drive,,Boise,ID,48365
C00001920,42,97 South Paris Hill Drive,,Billings,MT,46664
C00001921,1,79 Atlantic Street,,New York City,NY,10123
C00001922,1,868 West Mountainview Dr.,,New York City,NY,10081
C00001923,1,7092 Ann Ave.,,New York City,NY,10278
C00001924,67,7944 Meadow St.,,Danbury,CT,41184
C00001925,37,692 East Country Drive,,Jackson,MS,44263
C00001926,37,9700 Cherry St.,,Jackson,MS,44023
C00001927,77,7 Center St.,,Syracuse,NY,13212
C00001928,77,36 San Pablo St.,,Syracuse,NY,13214
C00001929,65,190 Homewood Drive,,Newton,MA,2456
C00001930,38,7753 Division Dr.,,Bridgeport,CT,47769
C00001931,16,290 North Brook Avenue,,Baltimore,MD,43266
C00001932,15,869C Peninsula Lane,,Louisville,KY,41735
C00001934,70,97 Mountainview St.,,Los Angeles,CA,45635
C00001935,68,91 Leeton Ridge Dr.,,Cranston,RI,44177
C00001936,15,7529 W. 4th St.,,Louisville,KY,48712
C00001937,15,62 Pulaski Rd.,,Louisville,KY,40396
C00001938,57,865 Cambridge Street,,New Bedford,MA,2742
C00001939,1,7336 Prince Ave.,,New York City,NY,10128
C00001940,1,3 East Main St.,,New York City,NY,10261
C00001941,10,34 Charles Street,,Detroit,MI,45228
C00001942,10,69 Bellevue Dr.,,Detroit,MI,44556
C00001943,39,928 Thatcher St.,,Charleston,SC,49530
C00001944,31,67 Arch St.,,Des Moines,IA,49611
C00001945,54,114 East West St.,,Houston,TX,41292
C00001946,72,337 Central Drive,,Philadelphia,PA,40631
C00001947,23,9664C Green Hill Road,,Minneapolis,MN,45944
C00001948,71,798 Arnold St.,,Somerville,MA,2145
C00001949,71,982 Rockville St.,,Somerville,MA,2145
C00001950,26,621 NE. Rockcrest Street,,Honolulu,HI,40885
C00001951,41,9733 Bradford St.,,Manchester,NH,46499
C00001952,52,26 Birchwood Dr.,,New Haven,CT,41592
C00001953,52,8795 Courtland St.,,New Haven,CT,46112
C00001954,69,9205 Wild Rose Court,,Lawrence,MA,1843
C00001955,66,8553 Lookout Lane,,Warwick,RI,40635
C00001956,1,931 Atlantic Lane,,New York City,NY,10151
C00001957,63,615 Shipley Street,,Norwalk,CT,41427
C00001958,63,6 West Plumb Branch Road,,Norwalk,CT,41012
C00001959,1,80 Maple Court,,New York City,NY,10003
C00001960,22,91 Durham Ave.,,Virginia Beach,VA,44544
C00001961,31,8727 Jennings Rd.,,Des Moines,IA,45519
C00001962,6,8589 53rd Road,,Seattle,WA,49589
C00001963,38,9857 Kingston Ave.,,Bridgeport,CT,44225
C00001964,17,8520 Glen Ridge Street,,Milwaukee,WI,49928
C00001965,75,74 W. Goldfield Road,,Rochester,NY,14619
C00001966,19,952 NE. Indian Summer Court,,Atlanta,GA,48300
C00001967,1,7905 Columbia St.,,New York City,NY,10105
C00001968,1,442 Hartford Street,,New York City,NY,10005
C00001969,53,9507 Henry Smith Drive,,Hartford,CT,44146
C00001970,1,47 Annadale Ave.,,New York City,NY,10110
C00001971,3,7469 Cross Lane,,Columbus,OH,44822
C00001972,1,105 Spring Ave.,,New York City,NY,10110
C00001973,60,585 Essex Avenue,,Lynn,MA,1905
C00001974,10,8901 Valley View Ave.,,Detroit,MI,40515
C00001975,10,8074 Baker Rd.,,Detroit,MI,45918
C00001976,72,90 Magnolia Street,,Philadelphia,PA,43186
C00001977,10,129 San Juan Court,,Detroit,MI,44882
C00001978,18,334 Poor House Street,,Albuquerque,NM,44403
C00001979,51,196 Clay Ave.,,Springfield,MA,1128
C00001980,77,95 Anderson Drive,,Syracuse,NY,13215
C00001981,19,139 Shub Farm Drive,,Atlanta,GA,42679
C00001982,53,849 Smith Store Street,,Hartford,CT,42345
C00001983,53,9356 Bay Street,,Hartford,CT,40712
C00001984,1,7549 Rockledge Street,,New York City,NY,10153
C00001985,6,244 Pennington Street,,Seattle,WA,40180
C00001986,6,426 Ohio St.,,Seattle,WA,48477
C00001988,13,78 West Garfield St.,,Oklahoma City,OK,45246
C00001989,50,7866 West Beechwood Street,,Buffalo,NY,14205
C00001990,50,809 Railroad St.,,Buffalo,NY,14203
C00001991,64,332 Virginia Drive,,Phoenix,AZ,48396
C00001993,1,9036 N. Ashley Street,,New York City,NY,10278
C00001994,1,601 Henry Street,,New York City,NY,10033
C00001995,50,895 Rock Creek Street,,Buffalo,NY,14240
C00001996,1,7423 Water St.,,New York City,NY,10163
C00001997,1,918 Golf Street,,New York City,NY,10119
C00001998,40,987 Maple St.,,Fargo,ND,47165
C00001999,74,275 6th St.,,Chicago,IL,42255
C00002000,39,85 Arcadia Road,,Charleston,SC,42872
C00002001,34,7 Sierra St.,,Little Rock,AR,49563
C00002002,70,605 E. Rockwell Street,,Los Angeles,CA,48262
C00002003,70,9557 Brookside Lane,,Los Angeles,CA,49332
C00002004,1,7 Airport Dr.,,New York City,NY,10167
C00002005,30,9319 Littleton Street,,Boise,ID,46131
C00002006,41,7730 South Jackson Avenue,,Manchester,NH,40175
C00002007,41,9561 South Westminster St.,,Manchester,NH,49619
C00002008,47,171 Bishop Drive,,Charleston,WV,45718
C00002009,12,43 W. New Saddle St.,,Portland,OR,44565
C00002010,37,92 Overlook Ave.,,Jackson,MS,44472
C00002011,46,173 Magnolia Ave.,,San Diego,CA,45960
C00002012,46,913 Trenton Rd.,,San Diego,CA,44669
C00002013,1,682 S. Ocean St.,,New York City,NY,10260
C00002015,1,9144 East Beech Street,,New York City,NY,10016
C00002016,55,9720 Depot St.,,Lowell,MA,1854
C00002017,55,503 North William Dr.,,Lowell,MA,1854
C00002018,56,61 1st Rd.,,Cambridge,MA,2138
C00002019,73,7510 James Dr.,,New Britain,CT,40765
C00002020,73,8076 Yukon Dr.,,New Britain,CT,41535
C00002021,67,307 Vermont Ave.,,Danbury,CT,47214
C00002022,56,783 East Rockwell Lane,,Cambridge,MA,2138
C00002023,56,505 Princess Avenue,,Cambridge,MA,2138
C00002024,62,90 Griffin Ave.,,Nashua,NH,48854
C00002025,39,7965 Sutor Avenue,,Charleston,SC,46028
C00002026,39,78 Brickell Street,,Charleston,SC,42895
C00002027,12,49 8th Lane,,Portland,OR,46219
C00002028,12,9642 Newport Road,,Portland,OR,48351
C00002029,5,8319 SE. Manor Station Dr.,,Indianapolis,IN,42416
C00002030,5,9821 W. Bohemia St.,,Indianapolis,IN,48289
C00002031,54,48 North Glendale Court,,Houston,TX,45889
C00002032,1,6 South Rockaway Court,,New York City,NY,10001
C00002033,1,104 Vernon Dr.,,New York City,NY,10158
C00002034,13,7600 West Clark Lane,,Oklahoma City,OK,40013
C00002035,13,44 Snake Hill Ave.,,Oklahoma City,OK,43633
C00002037,69,32 Bay Dr.,,Lawrence,MA,1843
C00002038,1,51 Vermont Ave.,,New York City,NY,10101
C00002039,68,5 Maiden St.,,Cranston,RI,48392
C00002040,59,2 Randall Mill Drive,,Quincy,MA,2171
C00002041,68,8450 Wall Street,,Cranston,RI,45497
C00002042,49,68 Jefferson Dr.,,Burlington,VT,38460
C00002043,77,9388 W. 6th Lane,,Syracuse,NY,13217
C00002044,32,643 East Edgemont St.,,Birmingham,AL,42394
C00002045,28,7 Laurel Dr.,,Anchorage,AK,41426
C00002046,28,7681 North Madison Street,,Anchorage,AK,44672
C00002047,11,7235 E. Wild Horse Drive,,Nashville,TN,47367
C00002048,23,727 North Broad Ave.,,Minneapolis,MN,41156
C00002049,70,29 North Market St.,,Los Angeles,CA,46254
C00002050,70,8748 Nichols Ave.,,Los Angeles,CA,45083
C00002051,74,245 Lyme Avenue,,Chicago,IL,47025
C00002052,74,7632 Mill Pond Avenue,,Chicago,IL,49167
C00002053,16,993 Manor Dr.,,Baltimore,MD,42369
C00002054,48,95 Wall Avenue,,Worcester,MA,1610
C00002055,56,57 High Noon Ave.,,Cambridge,MA,2138
C00002056,1,709 Newport Drive,,New York City,NY,10001
C00002057,6,64 Evergreen Dr.,,Seattle,WA,47032
C00002058,76,9816 Livingston Street,,Yonkers,NY,10705
C00002059,43,582 North Studebaker St.,,Wilmington,DE,40042
C00002060,43,7 Anderson Dr.,,Wilmington,DE,49400
C00002061,63,866 Littleton St.,,Norwalk,CT,42225
C00002062,63,141 Sherman Avenue,,Norwalk,CT,46141
C00002063,68,644 Beacon Street,,Cranston,RI,46307
C00002064,53,544 E. Orchard Ave.,,Hartford,CT,48886
C00002065,64,7884 Brook Lane,,Phoenix,AZ,40755
C00002066,1,6 W. Pineknoll Road,,New York City,NY,10111
C00002067,56,7591 Blue Spring Drive,,Cambridge,MA,2138
C00002068,72,238 Winding Way St.,,Philadelphia,PA,46236
C00002069,70,2 Lafayette St.,,Los Angeles,CA,42776
C00002070,70,75 Academy Street,,Los Angeles,CA,47343
C00002071,1,8908 West Third Street,,New York City,NY,10016
C00002072,75,8462 Temple Dr.,,Rochester,NY,14620
C00002073,22,9239 Wall Road,,Virginia Beach,VA,43756
C00002074,24,717 West Arch Ave.,,New Orleans,LA,44168
C00002075,74,7615 Orange Avenue,,Chicago,IL,44548
C00002076,63,7162 Highland Lane,,Norwalk,CT,45028
C00002077,44,9935 4th St.,,Portland,ME,44726
C00002078,10,447 West Virginia Dr.,,Detroit,MI,48738
C00002079,72,74 Mulberry St.,,Philadelphia,PA,40852
C00002080,60,401 Cross Rd.,,Lynn,MA,1910
C00002081,46,691 North Indian Summer Drive,,San Diego,CA,46862
C00002082,67,24 Rockville St.,,Danbury,CT,46325
C00002083,71,3 South Galvin Rd.,,Somerville,MA,2145
C00002084,1,392 Philmont Rd.,,New York City,NY,10020
C00002085,1,9957 Thomas Ave.,,New York City,NY,10119
C00002086,35,9 San Juan Dr.,,Sioux Falls,SD,48121
C00002087,68,7181 Manhattan Lane,,Cranston,RI,42760
C00002088,32,353 Pheasant St.,,Birmingham,AL,42428
C00002089,70,289 Heather Street,,Los Angeles,CA,46818
C00002090,70,53 Saxon Dr.,,Los Angeles,CA,46722
C00002091,48,225 Nichols Street,,Worcester,MA,1653
C00002092,72,27 North William Dr.,,Philadelphia,PA,43906
C00002093,48,45 Armstrong St.,,Worcester,MA,1605
C00002094,48,137 Trout St.,,Worcester,MA,1606
C00002095,9,8314 St Paul Street,,Boston,MA,2163
C00002096,74,254 Smith Store St.,,Chicago,IL,44455
C00002097,53,9 Pennington St.,,Hartford,CT,48112
C00002098,53,7107 South Howard Rd.,,Hartford,CT,45107
C00002099,1,138 Ryan Ave.,,New York City,NY,10153
C00002100,33,8950 Taylor Avenue,,Salt Lake City,UT,49741
C00002101,33,38 Gregory Ave.,,Salt Lake City,UT,44510
C00002102,51,7169 Cottage St.,,Springfield,MA,1129
C00002103,18,385 Summerhouse St.,,Albuquerque,NM,43909
C00002104,37,150 Glendale St.,,Jackson,MS,45593
C00002105,42,7103 Kingston Street,,Billings,MT,47738
C00002106,74,57 Race St.,,Chicago,IL,40183
C00002107,74,430 North Howard Ave.,,Chicago,IL,46858
C00002108,77,464 Whitemarsh St.,,Syracuse,NY,13218
C00002109,15,8760 Princess Ave.,,Louisville,KY,47608
C00002110,3,92 Fulton Drive,,Columbus,OH,44135
C00002111,57,47 Lakewood Rd.,,New Bedford,MA,2742
C00002112,21,10 North Mill Street,,Omaha,NE,46818
C00002113,68,630 West Marlborough St.,,Cranston,RI,40735
C00002114,51,9395 SW. East Dr.,,Springfield,MA,1138
C00002115,51,243 Cottage Drive,,Springfield,MA,1139
C00002116,76,7993 SW. Saxton Rd.,,Yonkers,NY,10701
C00002117,53,233 Bank Street,,Hartford,CT,48579
C00002118,1,35 Courtland Street,,New York City,NY,10177
C00002119,30,2 Ann Street,,Boise,ID,45311
C00002121,64,479 Acacia Lane,,Phoenix,AZ,46035
C00002122,1,6 West Drive,,New York City,NY,10019
C00002123,53,8002 Edgewood St.,,Hartford,CT,47502
C00002124,68,23 Carpenter Lane,,Cranston,RI,42252
C00002125,71,642 W. Pin Oak Road,,Somerville,MA,2145
C00002126,52,296 Elizabeth Road,,New Haven,CT,41056
C00002128,38,786 Pilgrim Dr.,,Bridgeport,CT,42280
C00002129,75,213 West Court Street,,Rochester,NY,14621
C00002130,21,9383 Rockaway Lane,,Omaha,NE,40138
C00002131,39,837 Harvey Ave.,,Charleston,SC,45861
C00002132,39,82 S. Cedar Swamp Street,,Charleston,SC,44838
C00002133,53,17 Adams Rd.,,Hartford,CT,46940
C00002134,53,28 Jennings Drive,,Hartford,CT,41568
C00002135,24,8732 Country Club Street,,New Orleans,LA,41438
C00002136,28,8849 Warren St.,,Anchorage,AK,45694
C00002137,73,768 Birchwood Road,,New Britain,CT,41019
C00002138,68,20 Morris Dr.,,Cranston,RI,48207
C00002139,18,7112 Hill Ave.,,Albuquerque,NM,47582
C00002140,18,9536 Circle Lane,,Albuquerque,NM,48704
C00002141,28,9715 Woodside St.,,Anchorage,AK,46570
C00002142,21,72 West Fremont Ave.,,Omaha,NE,46117
C00002143,21,491 Pulaski Dr.,,Omaha,NE,43899
C00002144,15,3 Gregory St.,,Louisville,KY,43910
C00002145,39,921 Grant Street,,Charleston,SC,46992
C00002146,65,268 East Trusel St.,,Newton,MA,2458
C00002147,69,783 Oakwood St.,,Lawrence,MA,1843
C00002148,31,328 Chapel Street,,Des Moines,IA,42432
C00002149,33,7258 Newbridge Street,,Salt Lake City,UT,43212
C00002150,61,9298 Sunbeam Dr.,,Fall River,MA,2723
C00002151,61,48 North Hartford Ave.,,Fall River,MA,2723
C00002152,17,660 Indian Spring Drive,,Milwaukee,WI,49027
C00002153,36,44 Rockcrest Road,,Providence,RI,48018
C00002154,60,9128 South Wilson Lane,,Lynn,MA,1904
C00002155,15,883 West Prince Ave.,,Louisville,KY,40598
C00002156,33,943 Ridgewood Drive,,Salt Lake City,UT,49480
C00002157,11,909 N. Pin Oak Ave.,,Nashville,TN,49733
C00002158,10,39 Evergreen St.,,Detroit,MI,47359
C00002159,74,7030 Corona Street,,Chicago,IL,40541
C00002160,70,557 Aspen Street,,Los Angeles,CA,43631
C00002161,1,7262 Marlborough Lane,,New York City,NY,10036
C00002162,1,381 Old Main St.,,New York City,NY,10028
C00002163,52,276 Van Dyke Rd.,,New Haven,CT,48224
C00002164,47,213 Joy Ridge Lane,,Charleston,WV,47604
C00002165,47,72 Plumb Branch St.,,Charleston,WV,47832
C00002166,30,8257 Buckingham Drive,,Boise,ID,45376
C00002167,1,8706 San Carlos Court,,New York City,NY,10249
C00002168,46,8292 Durham Ave.,,San Diego,CA,47721
C00002169,46,8618 W. Bradford St.,,San Diego,CA,46951
